frame,player_id,team,x,y,speed_kmh,distance_m,total_distance_m
39,5,Team_1,945,572,3.05,0.03,1.93
39,6,Team_2,1004,556,3.05,0.03,2.11
39,8,Team_2,789,387,0.0,0.0,0.83
39,9,Team_1,618,419,0.0,0.0,0.53
39,10,Team_1,377,290,2.15,0.02,1.44
39,11,Team_2,434,288,2.15,0.02,1.15
39,12,Umpire,716,398,0.0,0.0,0.45
39,13,Team_2,819,413,2.15,0.02,0.97
39,14,Umpire,1170,277,4.31,0.04,2.77
39,16,Umpire,1231,244,2.15,0.02,2.78
39,19,Team_1,345,370,3.05,0.03,1.03
39,7,Team_2,326,373,3.05,0.03,1.72
40,1,Team_2,1077,362,10.77,0.1,2.5
40,2,Team_1,650,366,2.15,0.02,0.37
40,3,Team_1,1044,357,6.09,0.06,2.37
40,5,Team_1,947,573,4.82,0.04,1.98
40,6,Team_2,1006,558,6.09,0.06,2.17
40,8,Team_2,790,389,4.82,0.04,0.87
40,9,Team_1,618,421,4.31,0.04,0.57
40,10,Team_1,375,291,4.82,0.04,1.49
40,11,Team_2,433,289,3.05,0.03,1.18
40,12,Umpire,716,399,2.15,0.02,0.47
40,13,Team_2,820,415,4.82,0.04,1.02
40,14,Umpire,1172,278,4.82,0.04,2.81
40,16,Umpire,1236,243,10.99,0.1,2.88
40,19,Team_1,342,369,6.81,0.06,1.09
40,7,Team_2,322,374,8.88,0.08,1.8
41,1,Team_2,1082,365,12.56,0.12,2.61
41,2,Team_1,649,366,2.15,0.02,0.39
41,3,Team_1,1047,359,7.77,0.07,2.44
41,5,Team_1,948,576,6.81,0.06,2.04
41,6,Team_2,1009,562,10.77,0.1,2.27
41,8,Team_2,791,392,6.81,0.06,0.94
41,9,Team_1,618,423,4.31,0.04,0.61
41,10,Team_1,372,293,7.77,0.07,1.56
41,11,Team_2,431,290,4.82,0.04,1.23
41,12,Umpire,716,400,2.15,0.02,0.49
41,13,Team_2,821,416,3.05,0.03,1.05
41,14,Umpire,1177,280,11.6,0.11,2.92
41,16,Umpire,1242,244,13.11,0.12,3.01
41,7,Team_2,326,376,9.64,0.09,1.89
42,1,Team_2,1086,367,9.64,0.09,2.7
42,2,Team_1,649,368,4.31,0.04,0.43
42,3,Team_1,1051,362,10.77,0.1,2.54
42,5,Team_1,950,581,11.6,0.11,2.15
42,6,Team_2,1012,567,12.56,0.12,2.38
42,8,Team_2,791,397,10.77,0.1,1.04
42,9,Team_1,617,427,8.88,0.08,0.69
42,10,Team_1,369,297,10.77,0.1,1.66
42,11,Team_2,428,293,9.14,0.08,1.31
42,12,Umpire,717,405,10.99,0.1,0.59
42,13,Team_2,823,418,6.09,0.06,1.1
42,14,Umpire,1182,282,11.6,0.11,3.03
42,16,Umpire,1247,245,10.99,0.1,3.11
42,7,Team_2,323,379,9.14,0.08,1.97
43,1,Team_2,1091,368,10.99,0.1,2.81
43,2,Team_1,649,372,8.62,0.08,0.51
43,3,Team_1,1056,365,12.56,0.12,2.66
43,5,Team_1,952,586,11.6,0.11,2.25
43,6,Team_2,1014,571,9.64,0.09,2.47
43,8,Team_2,792,399,4.82,0.04,1.08
43,9,Team_1,617,431,8.62,0.08,0.77
43,10,Team_1,366,299,7.77,0.07,1.73
43,11,Team_2,426,295,6.09,0.06,1.37
43,12,Umpire,717,407,4.31,0.04,0.63
43,13,Team_2,824,423,10.99,0.1,1.2
43,14,Umpire,1187,284,11.6,0.11,3.14
43,16,Umpire,1254,247,15.68,0.15,3.25
43,7,Team_2,320,381,7.77,0.07,2.04
44,1,Team_2,1098,371,16.41,0.15,2.96
44,2,Team_1,648,373,3.05,0.03,0.54
44,3,Team_1,1059,367,7.77,0.07,2.73
44,5,Team_1,955,590,10.77,0.1,2.35
44,6,Team_2,1017,573,7.77,0.07,2.54
44,8,Team_2,793,400,3.05,0.03,1.11
44,9,Team_1,617,434,6.46,0.06,0.83
44,10,Team_1,363,300,6.81,0.06,1.8
44,11,Team_2,424,297,6.09,0.06,1.42
44,12,Umpire,717,410,6.46,0.06,0.69
44,13,Team_2,826,427,9.64,0.09,1.29
44,14,Umpire,1192,285,10.99,0.1,3.24
44,16,Umpire,1259,249,11.6,0.11,3.36
44,7,Team_2,319,383,4.82,0.04,2.09
45,1,Team_2,1101,372,6.81,0.06,3.02
45,2,Team_1,649,373,2.15,0.02,0.56
45,3,Team_1,1061,368,4.82,0.04,2.77
45,5,Team_1,955,592,4.31,0.04,2.39
45,6,Team_2,1019,574,4.82,0.04,2.59
45,8,Team_2,793,401,2.15,0.02,1.13
45,9,Team_1,617,435,2.15,0.02,0.85
45,10,Team_1,362,301,3.05,0.03,1.83
45,11,Team_2,423,298,3.05,0.03,1.45
45,12,Umpire,717,411,2.15,0.02,0.71
45,13,Team_2,827,428,3.05,0.03,1.32
45,14,Umpire,1194,286,4.82,0.04,3.28
45,16,Umpire,1261,250,4.82,0.04,3.41
45,7,Team_2,319,385,4.31,0.04,2.13
46,1,Team_2,1106,374,11.6,0.11,3.13
46,2,Team_1,649,375,4.31,0.04,0.6
46,3,Team_1,1064,369,6.81,0.06,2.84
46,5,Team_1,957,594,6.09,0.06,2.45
46,6,Team_2,1021,578,9.64,0.09,2.68
46,8,Team_2,794,403,4.82,0.04,1.17
46,9,Team_1,616,436,3.05,0.03,0.88
46,10,Team_1,360,301,4.31,0.04,1.87
46,11,Team_2,421,299,4.82,0.04,1.5
46,12,Umpire,717,412,2.15,0.02,0.73
46,13,Team_2,827,430,4.31,0.04,1.36
46,14,Umpire,1198,286,8.62,0.08,3.36
46,16,Umpire,1265,250,8.62,0.08,3.49
46,7,Team_2,319,386,2.15,0.02,2.15
47,1,Team_2,1111,374,10.77,0.1,3.23
47,2,Team_1,648,376,3.05,0.03,0.62
47,3,Team_1,1068,370,8.88,0.08,2.92
47,5,Team_1,958,597,6.81,0.06,2.51
47,6,Team_2,1024,580,7.77,0.07,2.75
47,8,Team_2,795,406,6.81,0.06,1.24
47,9,Team_1,616,438,4.31,0.04,0.92
47,10,Team_1,356,302,8.88,0.08,1.95
47,11,Team_2,419,300,4.82,0.04,1.54
47,12,Umpire,716,414,4.82,0.04,0.77
47,13,Team_2,828,432,4.82,0.04,1.41
47,14,Umpire,1203,286,10.77,0.1,3.46
47,16,Umpire,1269,249,8.88,0.08,3.57
47,7,Team_2,315,388,9.64,0.09,2.24
48,1,Team_2,1117,374,12.93,0.12,3.35
48,2,Team_1,647,379,6.81,0.06,0.69
48,3,Team_1,1072,371,8.88,0.08,3.0
48,5,Team_1,960,598,4.82,0.04,2.56
48,6,Team_2,1026,584,9.64,0.09,2.84
48,8,Team_2,796,407,3.05,0.03,1.27
48,9,Team_1,615,439,3.05,0.03,0.95
48,10,Team_1,353,302,6.46,0.06,2.01
48,11,Team_2,416,301,6.81,0.06,1.6
48,12,Umpire,716,414,0.0,0.0,0.77
48,13,Team_2,829,432,2.15,0.02,1.43
48,14,Umpire,1207,287,8.88,0.08,3.55
48,16,Umpire,1272,247,7.77,0.07,3.64
48,7,Team_2,312,389,6.81,0.06,2.3
49,1,Team_2,1126,377,20.44,0.19,3.54
49,2,Team_1,646,381,4.82,0.04,0.73
49,3,Team_1,1078,372,13.11,0.12,3.12
49,5,Team_1,964,603,13.8,0.13,2.69
49,6,Team_2,1030,590,15.54,0.14,2.98
49,8,Team_2,797,408,3.05,0.03,1.29
49,9,Team_1,613,441,6.09,0.06,1.0
49,10,Team_1,346,302,15.08,0.14,2.15
49,11,Team_2,411,301,10.77,0.1,1.7
49,12,Umpire,715,415,3.05,0.03,0.8
49,13,Team_2,830,433,3.05,0.03,1.46
49,14,Umpire,1216,286,19.51,0.18,3.73
49,7,Team_2,307,390,10.99,0.1,2.4
50,1,Team_2,1129,378,6.81,0.06,3.6
50,2,Team_1,645,381,2.15,0.02,0.75
50,3,Team_1,1080,372,4.31,0.04,3.16
50,5,Team_1,965,605,4.82,0.04,2.73
50,6,Team_2,1031,593,6.81,0.06,3.05
50,8,Team_2,797,409,2.15,0.02,1.31
50,9,Team_1,613,442,2.15,0.02,1.02
50,10,Team_1,344,301,4.82,0.04,2.19
50,11,Team_2,409,301,4.31,0.04,1.74
50,12,Umpire,715,415,0.0,0.0,0.8
50,13,Team_2,830,434,2.15,0.02,1.48
50,14,Umpire,1219,285,6.81,0.06,3.79
50,7,Team_2,305,390,4.31,0.04,2.44
50,29,Team_1,280,388,0,0,0
51,1,Team_2,1135,378,12.93,0.12,3.72
51,2,Team_1,645,382,2.15,0.02,0.77
51,3,Team_1,1084,372,8.62,0.08,3.24
51,5,Team_1,967,607,6.09,0.06,2.79
51,6,Team_2,1034,595,7.77,0.07,3.12
51,8,Team_2,797,409,0.0,0.0,1.31
51,9,Team_1,612,443,3.05,0.03,1.05
51,10,Team_1,341,302,6.81,0.06,2.26
51,11,Team_2,407,300,4.82,0.04,1.79
51,12,Umpire,714,416,3.05,0.03,0.83
51,13,Team_2,832,434,4.31,0.04,1.52
51,14,Umpire,1223,285,8.62,0.08,3.87
51,7,Team_2,302,389,6.81,0.06,2.51
51,29,Team_1,276,386,9.64,0.09,0.09
52,1,Team_2,1141,379,13.11,0.12,3.84
52,2,Team_1,644,382,2.15,0.02,0.79
52,3,Team_1,1087,373,6.81,0.06,3.31
52,5,Team_1,969,609,6.09,0.06,2.84
52,6,Team_2,1037,597,7.77,0.07,3.19
52,8,Team_2,797,408,2.15,0.02,1.33
52,9,Team_1,611,444,3.05,0.03,1.08
52,10,Team_1,337,301,8.88,0.08,2.34
52,11,Team_2,404,299,6.81,0.06,1.85
52,12,Umpire,714,416,0.0,0.0,0.83
52,13,Team_2,832,435,2.15,0.02,1.54
52,14,Umpire,1227,285,8.62,0.08,3.95
52,7,Team_2,299,388,6.81,0.06,2.57
52,29,Team_1,271,387,10.99,0.1,0.19
53,1,Team_2,1143,379,4.31,0.04,3.88
53,2,Team_1,643,383,3.05,0.03,0.82
53,3,Team_1,1088,373,2.15,0.02,3.33
53,5,Team_1,970,609,2.15,0.02,2.86
53,6,Team_2,1038,597,2.15,0.02,3.21
53,8,Team_2,797,408,0.0,0.0,1.33
53,9,Team_1,610,444,2.15,0.02,1.1
53,10,Team_1,336,301,2.15,0.02,2.36
53,11,Team_2,403,298,3.05,0.03,1.88
53,12,Umpire,714,416,0.0,0.0,0.83
53,13,Team_2,833,435,2.15,0.02,1.56
53,14,Umpire,1229,285,4.31,0.04,3.99
53,7,Team_2,298,388,2.15,0.02,2.59
53,29,Team_1,270,387,2.15,0.02,0.21
54,1,Team_2,1151,380,17.37,0.16,4.04
54,2,Team_1,643,383,0.0,0.0,0.82
54,3,Team_1,1095,373,15.08,0.14,3.47
54,5,Team_1,974,613,12.19,0.11,2.98
54,6,Team_2,1042,600,10.77,0.1,3.31
54,8,Team_2,800,408,6.46,0.06,1.39
54,9,Team_1,608,445,4.82,0.04,1.14
54,10,Team_1,331,301,10.77,0.1,2.46
54,11,Team_2,399,298,8.62,0.08,1.96
54,12,Umpire,714,417,2.15,0.02,0.85
54,13,Team_2,833,436,2.15,0.02,1.58
54,14,Umpire,1236,284,15.23,0.14,4.13
54,7,Team_2,294,389,8.88,0.08,2.67
54,29,Team_1,262,388,17.37,0.16,0.37
55,1,Team_2,1158,381,15.23,0.14,4.19
55,2,Team_1,643,383,0.0,0.0,0.82
55,3,Team_1,1101,373,12.93,0.12,3.59
55,5,Team_1,978,615,9.64,0.09,3.07
55,6,Team_2,1044,604,9.64,0.09,3.4
55,8,Team_2,801,408,2.15,0.02,1.41
55,9,Team_1,607,446,3.05,0.03,1.17
55,10,Team_1,327,300,8.88,0.08,2.54
55,11,Team_2,396,298,6.46,0.06,2.02
55,12,Umpire,714,418,2.15,0.02,0.87
55,13,Team_2,834,437,3.05,0.03,1.6
55,14,Umpire,1243,282,15.68,0.15,4.28
55,7,Team_2,291,392,9.14,0.08,2.76
55,29,Team_1,257,388,10.77,0.1,0.47
56,1,Team_2,1161,382,6.81,0.06,4.25
56,2,Team_1,643,383,0.0,0.0,0.82
56,3,Team_1,1103,373,4.31,0.04,3.63
56,5,Team_1,979,616,3.05,0.03,3.1
56,6,Team_2,1045,605,3.05,0.03,3.43
56,8,Team_2,801,408,0.0,0.0,1.41
56,9,Team_1,607,447,2.15,0.02,1.19
56,10,Team_1,326,300,2.15,0.02,2.56
56,11,Team_2,394,297,4.82,0.04,2.07
56,12,Umpire,714,419,2.15,0.02,0.89
56,13,Team_2,834,437,0.0,0.0,1.6
56,14,Umpire,1246,282,6.46,0.06,4.34
56,7,Team_2,290,392,2.15,0.02,2.78
56,29,Team_1,255,388,4.31,0.04,0.51
57,1,Team_2,1166,382,10.77,0.1,4.35
57,2,Team_1,642,383,2.15,0.02,0.84
57,3,Team_1,1107,374,8.88,0.08,3.71
57,5,Team_1,981,618,6.09,0.06,3.15
57,6,Team_2,1046,607,4.82,0.04,3.47
57,8,Team_2,802,409,3.05,0.03,1.44
57,9,Team_1,606,447,2.15,0.02,1.21
57,10,Team_1,323,300,6.46,0.06,2.62
57,11,Team_2,392,297,4.31,0.04,2.11
57,12,Umpire,714,419,0.0,0.0,0.89
57,13,Team_2,835,438,3.05,0.03,1.63
57,14,Umpire,1251,282,10.77,0.1,4.44
57,7,Team_2,289,393,3.05,0.03,2.81
57,29,Team_1,253,388,4.31,0.04,0.55
58,1,Team_2,1171,382,10.77,0.1,4.45
58,2,Team_1,643,384,3.05,0.03,0.87
58,3,Team_1,1112,374,10.77,0.1,3.81
58,5,Team_1,983,620,6.09,0.06,3.21
58,6,Team_2,1050,609,9.64,0.09,3.56
58,8,Team_2,804,409,4.31,0.04,1.48
58,9,Team_1,605,448,3.05,0.03,1.24
58,10,Team_1,320,299,6.81,0.06,2.68
58,11,Team_2,390,297,4.31,0.04,2.15
58,12,Umpire,714,420,2.15,0.02,0.91
58,13,Team_2,836,439,3.05,0.03,1.66
58,14,Umpire,1256,281,10.99,0.1,4.54
58,7,Team_2,288,393,2.15,0.02,2.83
58,29,Team_1,251,388,4.31,0.04,0.59
59,1,Team_2,1176,381,10.99,0.1,4.55
59,2,Team_1,643,385,2.15,0.02,0.89
59,3,Team_1,1118,373,13.11,0.12,3.93
59,5,Team_1,985,623,7.77,0.07,3.28
59,6,Team_2,1053,612,9.14,0.08,3.65
59,8,Team_2,806,408,4.82,0.04,1.53
59,9,Team_1,605,449,2.15,0.02,1.26
59,10,Team_1,317,299,6.46,0.06,2.74
59,11,Team_2,388,295,6.09,0.06,2.2
59,12,Umpire,715,420,2.15,0.02,0.93
59,13,Team_2,837,439,2.15,0.02,1.68
59,14,Umpire,1262,281,12.93,0.12,4.66
59,7,Team_2,288,393,0.0,0.0,2.83
59,29,Team_1,248,389,6.81,0.06,0.66
60,1,Team_2,1181,381,10.77,0.1,4.65
60,2,Team_1,642,386,3.05,0.03,0.92
60,3,Team_1,1123,374,10.99,0.1,4.03
60,5,Team_1,989,627,12.19,0.11,3.39
60,6,Team_2,1057,615,10.77,0.1,3.75
60,8,Team_2,807,408,2.15,0.02,1.55
60,9,Team_1,604,450,3.05,0.03,1.29
60,10,Team_1,313,298,8.88,0.08,2.83
60,11,Team_2,385,295,6.46,0.06,2.26
60,12,Umpire,715,421,2.15,0.02,0.95
60,13,Team_2,840,440,6.81,0.06,1.74
60,14,Umpire,1266,279,9.64,0.09,4.75
60,7,Team_2,287,392,3.05,0.03,2.85
60,29,Team_1,244,390,8.88,0.08,0.74
61,1,Team_2,1187,380,13.11,0.12,4.77
61,2,Team_1,642,386,0.0,0.0,0.92
61,3,Team_1,1129,374,12.93,0.12,4.15
61,5,Team_1,992,630,9.14,0.08,3.48
61,6,Team_2,1061,617,9.64,0.09,3.84
61,8,Team_2,809,409,4.82,0.04,1.59
61,9,Team_1,602,451,4.82,0.04,1.33
61,10,Team_1,308,297,10.99,0.1,2.93
61,11,Team_2,382,294,6.81,0.06,2.33
61,12,Umpire,714,421,2.15,0.02,0.97
61,13,Team_2,842,441,4.82,0.04,1.79
61,14,Umpire,1269,277,7.77,0.07,4.82
61,7,Team_2,285,392,4.31,0.04,2.89
61,29,Team_1,239,392,11.6,0.11,0.85
62,1,Team_2,1189,380,4.31,0.04,4.81
62,2,Team_1,642,387,2.15,0.02,0.94
62,3,Team_1,1131,374,4.31,0.04,4.19
62,5,Team_1,993,631,3.05,0.03,3.51
62,6,Team_2,1062,618,3.05,0.03,3.87
62,8,Team_2,809,409,0.0,0.0,1.59
62,9,Team_1,602,452,2.15,0.02,1.35
62,10,Team_1,307,297,2.15,0.02,2.95
62,11,Team_2,382,293,2.15,0.02,2.35
62,12,Umpire,714,421,0.0,0.0,0.97
62,13,Team_2,843,441,2.15,0.02,1.81
62,14,Umpire,1270,277,2.15,0.02,4.84
62,7,Team_2,284,392,2.15,0.02,2.91
62,29,Team_1,237,392,4.31,0.04,0.89
63,1,Team_2,1191,380,4.31,0.04,4.85
63,2,Team_1,642,386,2.15,0.02,0.96
63,3,Team_1,1136,374,10.77,0.1,4.29
63,5,Team_1,995,633,6.09,0.06,3.56
63,6,Team_2,1064,620,6.09,0.06,3.92
63,8,Team_2,810,410,3.05,0.03,1.62
63,9,Team_1,601,452,2.15,0.02,1.37
63,10,Team_1,305,296,4.82,0.04,2.99
63,11,Team_2,379,293,6.46,0.06,2.41
63,12,Umpire,714,424,6.46,0.06,1.03
63,13,Team_2,845,442,4.82,0.04,1.85
63,14,Umpire,1271,276,3.05,0.03,4.87
63,7,Team_2,282,393,4.82,0.04,2.96
63,29,Team_1,234,393,6.81,0.06,0.95
64,1,Team_2,1196,380,10.77,0.1,4.95
64,2,Team_1,642,386,0.0,0.0,0.96
64,3,Team_1,1141,375,10.99,0.1,4.4
64,5,Team_1,998,635,7.77,0.07,3.64
64,6,Team_2,1068,623,10.77,0.1,4.02
64,8,Team_2,809,411,3.05,0.03,1.65
64,9,Team_1,600,453,3.05,0.03,1.4
64,10,Team_1,301,296,8.62,0.08,3.07
64,11,Team_2,377,293,4.31,0.04,2.45
64,12,Umpire,714,425,2.15,0.02,1.05
64,13,Team_2,847,445,7.77,0.07,1.93
64,7,Team_2,279,392,6.81,0.06,3.02
64,29,Team_1,231,394,6.81,0.06,1.01
65,1,Team_2,1201,380,10.77,0.1,5.05
65,2,Team_1,642,386,0.0,0.0,0.96
65,3,Team_1,1148,376,15.23,0.14,4.54
65,5,Team_1,999,638,6.81,0.06,3.7
65,6,Team_2,1071,628,12.56,0.12,4.14
65,8,Team_2,810,415,8.88,0.08,1.73
65,9,Team_1,598,456,7.77,0.07,1.47
65,10,Team_1,296,296,10.77,0.1,3.17
65,11,Team_2,373,293,8.62,0.08,2.53
65,12,Umpire,713,427,4.82,0.04,1.09
65,13,Team_2,850,448,9.14,0.08,2.01
65,7,Team_2,278,392,2.15,0.02,3.04
65,29,Team_1,227,395,8.88,0.08,1.1
66,1,Team_2,1205,381,8.88,0.08,5.14
66,2,Team_1,641,389,6.81,0.06,1.02
66,3,Team_1,1153,378,11.6,0.11,4.64
66,5,Team_1,1002,643,12.56,0.12,3.82
66,6,Team_2,1074,631,9.14,0.08,4.22
66,8,Team_2,810,418,6.46,0.06,1.79
66,9,Team_1,597,458,4.82,0.04,1.52
66,10,Team_1,292,295,8.88,0.08,3.26
66,11,Team_2,370,294,6.81,0.06,2.59
66,12,Umpire,712,428,3.05,0.03,1.12
66,13,Team_2,851,451,6.81,0.06,2.07
66,7,Team_2,276,392,4.31,0.04,3.08
66,29,Team_1,225,396,4.82,0.04,1.14
67,1,Team_2,1209,383,9.64,0.09,5.22
67,2,Team_1,640,390,3.05,0.03,1.05
67,3,Team_1,1159,378,12.93,0.12,4.76
67,5,Team_1,1004,647,9.64,0.09,3.9
67,6,Team_2,1077,634,9.14,0.08,4.31
67,8,Team_2,810,420,4.31,0.04,1.83
67,9,Team_1,595,459,4.82,0.04,1.56
67,10,Team_1,287,296,10.99,0.1,3.36
67,11,Team_2,365,294,10.77,0.1,2.69
67,12,Umpire,711,428,2.15,0.02,1.14
67,13,Team_2,853,451,4.31,0.04,2.11
67,7,Team_2,274,392,4.31,0.04,3.12
67,29,Team_1,222,397,6.81,0.06,1.2
68,1,Team_2,1211,383,4.31,0.04,5.26
68,2,Team_1,640,390,0.0,0.0,1.05
68,3,Team_1,1161,378,4.31,0.04,4.8
68,5,Team_1,1005,648,3.05,0.03,3.93
68,6,Team_2,1078,636,4.82,0.04,4.35
68,8,Team_2,810,421,2.15,0.02,1.85
68,9,Team_1,595,460,2.15,0.02,1.58
68,10,Team_1,286,296,2.15,0.02,3.38
68,11,Team_2,364,294,2.15,0.02,2.71
68,12,Umpire,711,429,2.15,0.02,1.16
68,13,Team_2,853,452,2.15,0.02,2.13
68,7,Team_2,273,393,3.05,0.03,3.15
68,29,Team_1,222,398,2.15,0.02,1.22
69,1,Team_2,1214,386,9.14,0.08,5.35
69,2,Team_1,639,391,3.05,0.03,1.08
69,3,Team_1,1165,379,8.88,0.08,4.89
69,5,Team_1,1006,650,4.82,0.04,3.98
69,6,Team_2,1079,638,4.82,0.04,4.4
69,8,Team_2,809,422,3.05,0.03,1.88
69,9,Team_1,593,461,4.82,0.04,1.63
69,10,Team_1,281,298,11.6,0.11,3.49
69,11,Team_2,360,296,9.64,0.09,2.8
69,12,Umpire,710,430,3.05,0.03,1.19
69,13,Team_2,854,453,3.05,0.03,2.16
69,7,Team_2,272,394,3.05,0.03,3.18
69,29,Team_1,222,399,2.15,0.02,1.24
70,1,Team_2,1219,389,12.56,0.12,5.47
70,2,Team_1,637,393,6.09,0.06,1.13
70,3,Team_1,1170,381,11.6,0.11,4.99
70,5,Team_1,1009,653,9.14,0.08,4.06
70,6,Team_2,1082,641,9.14,0.08,4.48
70,8,Team_2,809,423,2.15,0.02,1.9
70,9,Team_1,590,462,6.81,0.06,1.69
70,10,Team_1,276,298,10.77,0.1,3.59
70,11,Team_2,357,297,6.81,0.06,2.86
70,12,Umpire,709,432,4.82,0.04,1.24
70,13,Team_2,855,455,4.82,0.04,2.21
70,7,Team_2,270,395,4.82,0.04,3.22
70,29,Team_1,221,401,4.82,0.04,1.29
71,1,Team_2,1223,389,8.62,0.08,5.55
71,2,Team_1,636,395,4.82,0.04,1.18
71,3,Team_1,1175,381,10.77,0.1,5.09
71,5,Team_1,1011,657,9.64,0.09,4.15
71,6,Team_2,1085,646,12.56,0.12,4.6
71,8,Team_2,810,423,2.15,0.02,1.92
71,9,Team_1,590,464,4.31,0.04,1.73
71,10,Team_1,271,297,10.99,0.1,3.69
71,11,Team_2,354,297,6.46,0.06,2.92
71,12,Umpire,708,434,4.82,0.04,1.28
71,13,Team_2,856,457,4.82,0.04,2.25
71,7,Team_2,268,394,4.82,0.04,3.27
71,29,Team_1,222,400,3.05,0.03,1.32
72,1,Team_2,1226,390,6.81,0.06,5.61
72,2,Team_1,635,395,2.15,0.02,1.2
72,3,Team_1,1180,382,10.99,0.1,5.2
72,5,Team_1,1013,660,7.77,0.07,4.22
72,6,Team_2,1089,650,12.19,0.11,4.71
72,8,Team_2,809,423,2.15,0.02,1.94
72,9,Team_1,589,466,4.82,0.04,1.78
72,10,Team_1,265,298,13.11,0.12,3.81
72,11,Team_2,350,296,8.88,0.08,3.0
72,12,Umpire,707,434,2.15,0.02,1.3
72,13,Team_2,856,458,2.15,0.02,2.27
72,7,Team_2,267,393,3.05,0.03,3.3
72,29,Team_1,224,401,4.82,0.04,1.36
73,1,Team_2,1230,389,8.88,0.08,5.69
73,2,Team_1,633,397,6.09,0.06,1.26
73,3,Team_1,1185,383,10.99,0.1,5.3
73,5,Team_1,1014,663,6.81,0.06,4.29
73,6,Team_2,1093,653,10.77,0.1,4.81
73,8,Team_2,809,424,2.15,0.02,1.96
73,9,Team_1,588,467,3.05,0.03,1.8
73,10,Team_1,261,297,8.88,0.08,3.89
73,11,Team_2,345,296,10.77,0.1,3.1
73,12,Umpire,706,437,6.81,0.06,1.36
73,13,Team_2,856,459,2.15,0.02,2.29
73,7,Team_2,266,394,3.05,0.03,3.32
73,29,Team_1,223,400,3.05,0.03,1.39
74,1,Team_2,1231,389,2.15,0.02,5.71
74,2,Team_1,633,397,0.0,0.0,1.26
74,3,Team_1,1187,383,4.31,0.04,5.34
74,5,Team_1,1014,664,2.15,0.02,4.31
74,6,Team_2,1095,654,4.82,0.04,4.86
74,8,Team_2,809,425,2.15,0.02,1.98
74,9,Team_1,588,468,2.15,0.02,1.82
74,10,Team_1,259,297,4.31,0.04,3.93
74,11,Team_2,343,296,4.31,0.04,3.14
74,12,Umpire,705,439,4.82,0.04,1.41
74,13,Team_2,856,459,0.0,0.0,2.29
74,7,Team_2,266,395,2.15,0.02,3.34
74,29,Team_1,223,400,0.0,0.0,1.39
75,1,Team_2,1235,389,8.62,0.08,5.79
75,2,Team_1,632,398,3.05,0.03,1.28
75,3,Team_1,1191,384,8.88,0.08,5.42
75,5,Team_1,1015,665,3.05,0.03,4.34
75,6,Team_2,1097,657,7.77,0.07,4.93
75,8,Team_2,809,428,6.46,0.06,2.04
75,9,Team_1,588,469,2.15,0.02,1.84
75,10,Team_1,255,296,8.88,0.08,4.01
75,11,Team_2,340,295,6.81,0.06,3.21
75,12,Umpire,705,439,0.0,0.0,1.41
75,13,Team_2,858,459,4.31,0.04,2.33
75,7,Team_2,265,396,3.05,0.03,3.37
75,29,Team_1,224,401,3.05,0.03,1.42
76,1,Team_2,1239,389,8.62,0.08,5.87
76,2,Team_1,632,398,0.0,0.0,1.28
76,3,Team_1,1196,385,10.99,0.1,5.52
76,5,Team_1,1017,667,6.09,0.06,4.39
76,6,Team_2,1100,660,9.14,0.08,5.01
76,8,Team_2,808,430,4.82,0.04,2.08
76,9,Team_1,588,471,4.31,0.04,1.88
76,10,Team_1,250,294,11.6,0.11,4.12
76,11,Team_2,337,294,6.81,0.06,3.27
76,12,Umpire,704,440,3.05,0.03,1.44
76,13,Team_2,860,460,4.82,0.04,2.38
76,7,Team_2,266,394,4.82,0.04,3.42
76,29,Team_1,224,401,0.0,0.0,1.42
77,1,Team_2,1245,388,13.11,0.12,5.99
77,2,Team_1,632,397,2.15,0.02,1.3
77,3,Team_1,1202,385,12.93,0.12,5.64
77,5,Team_1,1020,668,6.81,0.06,4.46
77,6,Team_2,1104,664,12.19,0.11,5.13
77,8,Team_2,807,430,2.15,0.02,2.1
77,9,Team_1,588,473,4.31,0.04,1.92
77,10,Team_1,245,294,10.77,0.1,4.22
77,11,Team_2,334,294,6.46,0.06,3.33
77,13,Team_2,862,460,4.31,0.04,2.42
77,7,Team_2,266,394,0.0,0.0,3.42
77,29,Team_1,226,402,4.82,0.04,1.46
78,1,Team_2,1251,388,12.93,0.12,6.11
78,2,Team_1,632,398,2.15,0.02,1.32
78,3,Team_1,1208,385,12.93,0.12,5.76
78,5,Team_1,1023,672,10.77,0.1,4.56
78,6,Team_2,1108,667,10.77,0.1,5.23
78,8,Team_2,808,431,3.05,0.03,2.13
78,9,Team_1,589,475,4.82,0.04,1.97
78,10,Team_1,241,293,8.88,0.08,4.3
78,11,Team_2,329,294,10.77,0.1,3.43
78,13,Team_2,865,462,7.77,0.07,2.49
78,7,Team_2,267,395,3.05,0.03,3.45
78,29,Team_1,227,404,4.82,0.04,1.51
79,1,Team_2,1258,388,15.08,0.14,6.25
79,2,Team_1,633,398,2.15,0.02,1.34
79,3,Team_1,1215,386,15.23,0.14,5.9
79,5,Team_1,1027,678,15.54,0.14,4.7
79,6,Team_2,1112,670,10.77,0.1,5.33
79,8,Team_2,806,431,4.31,0.04,2.17
79,9,Team_1,590,475,2.15,0.02,1.99
79,10,Team_1,236,293,10.77,0.1,4.4
79,11,Team_2,326,294,6.46,0.06,3.49
79,13,Team_2,867,464,6.09,0.06,2.54
79,7,Team_2,266,396,3.05,0.03,3.47
